Potential_Score_0_100,hcp_id,specialty,Potential_Category
91.7,NPIIN0000010719,Diabetology,Low
0.5,NPIIN0000010720,General Medicine,Low
0.0,NPIIN0000010721,General Medicine,Low
0.0,NPIIN0000010722,Neurology,Low
53.6,NPIIN0000010723,Endocrinology,Low
0.0,NPIIN0000010724,General Medicine,Low
63.7,NPIIN0000010725,Orthopedics,Low
0.0,NPIIN0000010726,Pulmonology,Low
1.6,NPIIN0000010727,Endocrinology,Low
0.0,NPIIN0000010728,Orthopedics,Low
66.5,NPIIN0000010729,Diabetology,Low
0.0,NPIIN0000010730,Gastroenterology,Low
0.0,NPIIN0000010731,Cardiology,Low
1.0,NPIIN0000010732,Dermatology,Low
0.8,NPIIN0000010733,Endocrinology,Low
85.9,NPIIN0000010734,General Medicine,Low
0.0,NPIIN0000010735,Orthopedics,Low
0.0,NPIIN0000010736,Pulmonology,Low
72.2,NPIIN0000010737,Diabetology,Low
1.0,NPIIN0000010738,Cardiology,Low
0.0,NPIIN0000010739,Cardiology,Low
15.1,NPIIN0000010740,Diabetology,Low
0.0,NPIIN0000010741,General Medicine,Low
0.0,NPIIN0000010742,General Medicine,Low
0.0,NPIIN0000010743,Urology,Low
0.0,NPIIN0000010744,Gastroenterology,Low
0.0,NPIIN0000010745,Urology,Low
72.4,NPIIN0000010746,General Medicine,Low
87.1,NPIIN0000010747,General Medicine,Low
0.0,NPIIN0000010748,Pulmonology,Low
0.8,NPIIN0000010749,General Medicine,Low
0.8,NPIIN0000010750,Endocrinology,Low
0.0,NPIIN0000010751,Dermatology,Low
0.0,NPIIN0000010752,Neurology,Low
85.3,NPIIN0000010753,Diabetology,Low
13.2,NPIIN0000010754,General Medicine,Low
70.6,NPIIN0000010755,Endocrinology,Low
0.0,NPIIN0000010756,Pulmonology,Low
49.1,NPIIN0000010757,General Medicine,Low
0.0,NPIIN0000010758,Urology,Low
0.0,NPIIN0000010759,General Medicine,Low
1.4,NPIIN0000010760,General Medicine,Low
0.0,NPIIN0000010761,Gastroenterology,Low
6.9,NPIIN0000010762,Urology,Low
0.0,NPIIN0000010763,Dermatology,Low
0.0,NPIIN0000010764,General Medicine,Low
80.1,NPIIN0000010765,General Medicine,Low
0.0,NPIIN0000010766,Neurology,Low
0.1,NPIIN0000010767,Dermatology,Low
0.0,NPIIN0000010768,Orthopedics,Low
79.9,NPIIN0000010769,General Medicine,Low
0.0,NPIIN0000010770,Neurology,Low
70.6,NPIIN0000010771,Diabetology,Low
0.0,NPIIN0000010772,Cardiology,Low
0.5,NPIIN0000010773,Diabetology,Low
0.0,NPIIN0000010774,Cardiology,Low
0.0,NPIIN0000010775,General Medicine,Low
61.6,NPIIN0000010776,General Medicine,Low
0.0,NPIIN0000010777,Neurology,Low
1.5,NPIIN0000010778,Pulmonology,Low
87.1,NPIIN0000010779,Endocrinology,Low
0.0,NPIIN0000010780,Neurology,Low
6.0,NPIIN0000010781,Endocrinology,Low
7.6,NPIIN0000010782,Cardiology,Low
82.9,NPIIN0000010783,Orthopedics,Low
0.0,NPIIN0000010784,Cardiology,Low
85.3,NPIIN0000010785,General Medicine,Low
0.0,NPIIN0000010786,Neurology,Low
0.0,NPIIN0000010787,General Medicine,Low
0.1,NPIIN0000010788,General Medicine,Low
0.0,NPIIN0000010789,Gastroenterology,Low
0.0,NPIIN0000010790,Pulmonology,Low
55.3,NPIIN0000010791,General Medicine,Low
0.0,NPIIN0000010792,Urology,Low
0.0,NPIIN0000010793,Cardiology,Low
80.8,NPIIN0000010794,General Medicine,Low
7.6,NPIIN0000010795,Endocrinology,Low
0.0,NPIIN0000010796,Cardiology,Low
0.7,NPIIN0000010797,Orthopedics,Low
0.0,NPIIN0000010798,Gastroenterology,Low
7.8,NPIIN0000010799,Endocrinology,Low
0.3,NPIIN0000010800,General Medicine,Low
0.7,NPIIN0000010801,Endocrinology,Medium
0.0,NPIIN0000010802,Neurology,Low
44.5,NPIIN0000010803,General Medicine,Low
0.0,NPIIN0000010804,Urology,Low
0.0,NPIIN0000010805,Endocrinology,Low
82.3,NPIIN0000010806,General Medicine,Low
47.1,NPIIN0000010807,Orthopedics,Low
0.0,NPIIN0000010808,Urology,Low
0.0,NPIIN0000010809,Diabetology,Low
0.0,NPIIN0000010810,General Medicine,Low
6.9,NPIIN0000010811,Urology,Low
86.6,NPIIN0000010812,Neurology,Low
0.0,NPIIN0000010813,Neurology,Low
0.0,NPIIN0000010814,Neurology,Low
7.6,NPIIN0000010815,Urology,Low
0.2,NPIIN0000010816,General Medicine,Low
85.7,NPIIN0000010817,Endocrinology,Low
67.0,NPIIN0000010818,General Medicine,Low
0.0,NPIIN0000010819,Gastroenterology,Low
0.0,NPIIN0000010820,General Medicine,Low
38.6,NPIIN0000010821,Diabetology,Low
0.0,NPIIN0000010822,Neurology,Low
27.5,NPIIN0000010823,General Medicine,Low
0.0,NPIIN0000010824,Orthopedics,Low
0.0,NPIIN0000010825,General Medicine,Low
0.0,NPIIN0000010826,Gastroenterology,Low
0.0,NPIIN0000010827,Pulmonology,Low
0.0,NPIIN0000010828,Cardiology,Low
0.0,NPIIN0000010829,General Medicine,Low
0.4,NPIIN0000010830,Cardiology,Low
0.0,NPIIN0000010831,Gastroenterology,Low
0.0,NPIIN0000010832,Gastroenterology,Low
0.0,NPIIN0000010833,Cardiology,Low
0.0,NPIIN0000010834,General Medicine,Low
0.0,NPIIN0000010835,Orthopedics,Low
2.3,NPIIN0000010836,Diabetology,Low
0.0,NPIIN0000010837,Urology,Low
0.0,NPIIN0000010838,Endocrinology,Low
0.0,NPIIN0000010839,Cardiology,Low
0.0,NPIIN0000010840,Pulmonology,Low
68.0,NPIIN0000010841,Endocrinology,Low
0.0,NPIIN0000010842,Urology,Low
0.0,NPIIN0000010843,Neurology,Low
0.0,NPIIN0000010844,Neurology,Low
0.0,NPIIN0000010845,Neurology,Low
1.0,NPIIN0000010846,Neurology,Low
0.0,NPIIN0000010847,Gastroenterology,Low
0.0,NPIIN0000010848,Neurology,Low
0.0,NPIIN0000010849,Dermatology,Low
0.0,NPIIN0000010850,Pulmonology,Low
0.5,NPIIN0000010851,General Medicine,Low
0.4,NPIIN0000010852,General Medicine,Low
1.0,NPIIN0000010853,General Medicine,Low
0.0,NPIIN0000010854,General Medicine,Low
0.0,NPIIN0000010855,General Medicine,Low
0.0,NPIIN0000010856,General Medicine,Low
0.0,NPIIN0000010857,Cardiology,Low
0.0,NPIIN0000010858,Dermatology,Low
0.0,NPIIN0000010859,Gastroenterology,Low
0.0,NPIIN0000010860,General Medicine,Low
0.3,NPIIN0000010861,Orthopedics,Low
0.6,NPIIN0000010862,Orthopedics,Low
0.0,NPIIN0000010863,Dermatology,Low
0.0,NPIIN0000010864,Cardiology,Low
53.9,NPIIN0000010865,General Medicine,Low
0.0,NPIIN0000010866,General Medicine,Low
87.1,NPIIN0000010867,Gastroenterology,Low
0.0,NPIIN0000010868,Neurology,Low
0.0,NPIIN0000010869,Neurology,Low
0.0,NPIIN0000010870,Gastroenterology,Low
0.9,NPIIN0000010871,Orthopedics,Low
0.0,NPIIN0000010872,Pulmonology,Low
0.0,NPIIN0000010873,Urology,Low
0.0,NPIIN0000010874,Dermatology,Low
0.0,NPIIN0000010875,General Medicine,Low
0.0,NPIIN0000010876,Dermatology,Low
0.0,NPIIN0000010877,Cardiology,Low
87.2,NPIIN0000010878,Endocrinology,Low
0.0,NPIIN0000010879,Orthopedics,Low
0.0,NPIIN0000010880,General Medicine,Low
60.1,NPIIN0000010881,General Medicine,Low
0.0,NPIIN0000010882,Orthopedics,Low
49.9,NPIIN0000010883,General Medicine,Low
49.2,NPIIN0000010884,Endocrinology,Low
0.0,NPIIN0000010885,Cardiology,Low
0.0,NPIIN0000010886,General Medicine,Low
96.2,NPIIN0000010887,Endocrinology,Medium
0.0,NPIIN0000010888,Cardiology,Low
0.0,NPIIN0000010889,Dermatology,Low
68.1,NPIIN0000010890,Diabetology,Low
0.0,NPIIN0000010891,Pulmonology,Low
0.0,NPIIN0000010892,Cardiology,Low
0.0,NPIIN0000010893,General Medicine,Low
0.0,NPIIN0000010894,Neurology,Low
0.0,NPIIN0000010895,General Medicine,Low
6.8,NPIIN0000010896,General Medicine,Low
63.2,NPIIN0000010897,Diabetology,Low
0.0,NPIIN0000010898,Cardiology,Low
0.0,NPIIN0000010899,Cardiology,Low
75.9,NPIIN0000010900,General Medicine,Low
0.0,NPIIN0000010901,Cardiology,Low
80.0,NPIIN0000010902,Endocrinology,Low
82.7,NPIIN0000010903,Endocrinology,Medium
0.0,NPIIN0000010904,Dermatology,Low
92.2,NPIIN0000010905,General Medicine,Low
0.0,NPIIN0000010906,Pulmonology,Low
0.0,NPIIN0000010907,Pulmonology,Low
0.0,NPIIN0000010908,General Medicine,Low
79.2,NPIIN0000010909,Diabetology,Low
87.2,NPIIN0000010910,General Medicine,Low
0.0,NPIIN0000010911,Pulmonology,Low
7.6,NPIIN0000010912,General Medicine,Low
0.0,NPIIN0000010913,Cardiology,Low
0.0,NPIIN0000010914,Urology,Low
15.2,NPIIN0000010915,Gastroenterology,Low
0.0,NPIIN0000010916,Cardiology,Low
0.0,NPIIN0000010917,Urology,Low
49.2,NPIIN0000010918,Endocrinology,Low
86.5,NPIIN0000010919,Cardiology,Low
0.0,NPIIN0000010920,Endocrinology,Low
0.0,NPIIN0000010921,Orthopedics,Low
74.8,NPIIN0000010922,Endocrinology,Low
0.0,NPIIN0000010923,Gastroenterology,Low
0.0,NPIIN0000010924,Neurology,Low
0.0,NPIIN0000010925,General Medicine,Low
84.7,NPIIN0000010926,General Medicine,Low
0.0,NPIIN0000010927,Cardiology,Low
0.0,NPIIN0000010928,Gastroenterology,Low
0.4,NPIIN0000010929,General Medicine,Low
0.0,NPIIN0000010930,Pulmonology,Low
0.0,NPIIN0000010931,Cardiology,Low
0.0,NPIIN0000010932,Gastroenterology,Low
0.0,NPIIN0000010933,Neurology,Low
25.3,NPIIN0000010934,General Medicine,Low
80.4,NPIIN0000010935,General Medicine,Low
0.0,NPIIN0000010936,General Medicine,Low
15.0,NPIIN0000010937,General Medicine,Low
0.0,NPIIN0000010938,Cardiology,Low
0.0,NPIIN0000010939,Neurology,Low
0.0,NPIIN0000010940,Cardiology,Low
0.7,NPIIN0000010941,Cardiology,Low
46.7,NPIIN0000010942,Cardiology,Low
0.1,NPIIN0000010943,Endocrinology,Low
0.0,NPIIN0000010944,Pulmonology,Low
0.0,NPIIN0000010945,Neurology,Low
52.3,NPIIN0000010946,General Medicine,Low
0.0,NPIIN0000010947,General Medicine,Low
0.0,NPIIN0000010948,Pulmonology,Low
0.0,NPIIN0000010949,Pulmonology,Low
0.0,NPIIN0000010950,Dermatology,Low
1.6,NPIIN0000010951,Dermatology,Low
0.0,NPIIN0000010952,Dermatology,Low
0.0,NPIIN0000010953,Dermatology,Low
0.0,NPIIN0000010954,Urology,Low
4.1,NPIIN0000010955,Pulmonology,Low
0.0,NPIIN0000010956,Pulmonology,Low
80.3,NPIIN0000010957,Gastroenterology,Low
0.0,NPIIN0000010958,Endocrinology,Low
0.0,NPIIN0000010959,General Medicine,Low
0.0,NPIIN0000010960,Urology,Low
0.8,NPIIN0000010961,General Medicine,Low
0.0,NPIIN0000010962,Cardiology,Low
80.1,NPIIN0000010963,General Medicine,Low
77.3,NPIIN0000010964,Endocrinology,Low
0.0,NPIIN0000010965,General Medicine,Low
0.3,NPIIN0000010966,Pulmonology,Low
0.0,NPIIN0000010967,General Medicine,Low
0.0,NPIIN0000010968,General Medicine,Low
7.6,NPIIN0000010969,Cardiology,Low
0.0,NPIIN0000010970,General Medicine,Low
0.0,NPIIN0000010971,Cardiology,Low
0.0,NPIIN0000010972,General Medicine,Low
0.0,NPIIN0000010973,Neurology,Low
0.0,NPIIN0000010974,Cardiology,Low
0.0,NPIIN0000010975,Urology,Low
0.0,NPIIN0000010976,Neurology,Low
91.0,NPIIN0000010977,Endocrinology,Low
0.0,NPIIN0000010978,General Medicine,Low
0.0,NPIIN0000010979,Cardiology,Low
0.0,NPIIN0000010980,Cardiology,Low
0.3,NPIIN0000010981,Urology,Low
0.4,NPIIN0000010982,Neurology,Low
0.0,NPIIN0000010983,Gastroenterology,Low
0.0,NPIIN0000010984,Pulmonology,Low
0.0,NPIIN0000010985,Urology,Low
24.9,NPIIN0000010986,Urology,Low
0.0,NPIIN0000010987,Cardiology,Low
56.7,NPIIN0000010988,Endocrinology,Low
0.0,NPIIN0000010989,General Medicine,Low
0.0,NPIIN0000010990,General Medicine,Low
47.1,NPIIN0000010991,General Medicine,Low
75.2,NPIIN0000010992,Diabetology,Low
0.0,NPIIN0000010993,Dermatology,Low
0.0,NPIIN0000010994,Cardiology,Low
0.4,NPIIN0000010995,Dermatology,Low
0.0,NPIIN0000010996,General Medicine,Low
0.0,NPIIN0000010997,Cardiology,Low
0.0,NPIIN0000010998,Dermatology,Low
0.0,NPIIN0000010999,General Medicine,Low
0.0,NPIIN0000011000,Gastroenterology,Low
0.0,NPIIN0000011001,Urology,Low
0.0,NPIIN0000011002,Cardiology,Low
69.1,NPIIN0000011003,Diabetology,Low
0.0,NPIIN0000011004,Cardiology,Low
0.0,NPIIN0000011005,Cardiology,Low
0.0,NPIIN0000011006,Orthopedics,Low
0.0,NPIIN0000011007,Dermatology,Low
2.8,NPIIN0000011008,General Medicine,Low
0.0,NPIIN0000011009,Neurology,Low
0.3,NPIIN0000011010,Urology,Low
85.8,NPIIN0000011011,Endocrinology,Low
48.8,NPIIN0000011012,Cardiology,Low
0.0,NPIIN0000011013,Dermatology,Low
0.0,NPIIN0000011014,Gastroenterology,Low
51.2,NPIIN0000011015,Endocrinology,Low
0.0,NPIIN0000011016,General Medicine,Low
91.6,NPIIN0000011017,Endocrinology,Low
0.0,NPIIN0000011018,Pulmonology,Low
0.0,NPIIN0000011019,Neurology,Low
7.0,NPIIN0000011020,Diabetology,Low
0.0,NPIIN0000011021,Gastroenterology,Low
0.0,NPIIN0000011022,General Medicine,Low
0.0,NPIIN0000011023,Neurology,Low
0.1,NPIIN0000011024,Neurology,Low
51.9,NPIIN0000011025,General Medicine,Low
25.1,NPIIN0000011026,Diabetology,Low
72.0,NPIIN0000011027,Endocrinology,Low
0.3,NPIIN0000011028,Gastroenterology,Low
54.8,NPIIN0000011029,Neurology,Low
46.5,NPIIN0000011030,Diabetology,Low
0.0,NPIIN0000011031,Orthopedics,Low
0.0,NPIIN0000011032,Dermatology,Low
4.2,NPIIN0000011033,Cardiology,Low
7.7,NPIIN0000011034,Endocrinology,Low
0.0,NPIIN0000011035,Pulmonology,Low
0.0,NPIIN0000011036,Cardiology,Low
0.0,NPIIN0000011037,Orthopedics,Low
73.0,NPIIN0000011038,Neurology,Low
0.0,NPIIN0000011039,Cardiology,Low
48.1,NPIIN0000011040,General Medicine,Low
78.8,NPIIN0000011041,Endocrinology,Low
0.0,NPIIN0000011042,General Medicine,Low
12.6,NPIIN0000011043,Diabetology,Low
0.0,NPIIN0000011044,Dermatology,Low
0.0,NPIIN0000011045,Gastroenterology,Low
0.0,NPIIN0000011046,Urology,Low
49.8,NPIIN0000011047,Endocrinology,Low
0.0,NPIIN0000011048,General Medicine,Low
0.0,NPIIN0000011049,Dermatology,Low
0.6,NPIIN0000011050,General Medicine,Low
90.4,NPIIN0000011051,General Medicine,Low
0.0,NPIIN0000011052,Orthopedics,Low
0.0,NPIIN0000011053,Gastroenterology,Low
0.0,NPIIN0000011054,Urology,Low
13.2,NPIIN0000011055,General Medicine,Low
0.0,NPIIN0000011056,Pulmonology,Low
26.8,NPIIN0000011057,General Medicine,Low
0.0,NPIIN0000011058,General Medicine,Low
0.0,NPIIN0000011059,Cardiology,Low
0.0,NPIIN0000011060,Dermatology,Low
0.0,NPIIN0000011061,General Medicine,Low
0.0,NPIIN0000011062,Pulmonology,Low
0.0,NPIIN0000011063,Dermatology,Low
69.1,NPIIN0000011064,Gastroenterology,Low
64.8,NPIIN0000011065,Endocrinology,Low
0.0,NPIIN0000011066,Pulmonology,Low
0.0,NPIIN0000011067,General Medicine,Low
0.0,NPIIN0000011068,Diabetology,Low
0.0,NPIIN0000011069,Cardiology,Low
0.0,NPIIN0000011070,Pulmonology,Low
0.0,NPIIN0000011071,Gastroenterology,Low
0.0,NPIIN0000011072,Orthopedics,Low
0.0,NPIIN0000011073,General Medicine,Low
32.8,NPIIN0000011074,General Medicine,Low
48.3,NPIIN0000011075,Endocrinology,Low
0.0,NPIIN0000011076,Orthopedics,Low
0.1,NPIIN0000011077,Dermatology,Low
0.0,NPIIN0000011078,Orthopedics,Low
1.1,NPIIN0000011079,General Medicine,Low
1.4,NPIIN0000011080,Endocrinology,Low
0.0,NPIIN0000011081,Pulmonology,Low
24.8,NPIIN0000011082,General Medicine,Low
44.2,NPIIN0000011083,General Medicine,Low
0.0,NPIIN0000011084,Cardiology,Low
0.0,NPIIN0000011085,Cardiology,Low
0.0,NPIIN0000011086,General Medicine,Low
0.0,NPIIN0000011087,Urology,Low
86.5,NPIIN0000011088,Gastroenterology,Low
0.0,NPIIN0000011089,Gastroenterology,Low
48.0,NPIIN0000011090,Endocrinology,Low
0.3,NPIIN0000011091,Gastroenterology,Low
0.3,NPIIN0000011092,General Medicine,Low
0.0,NPIIN0000011093,Cardiology,Low
92.3,NPIIN0000011094,General Medicine,Low
0.0,NPIIN0000011095,Cardiology,Low
0.0,NPIIN0000011096,Dermatology,Low
0.5,NPIIN0000011097,Dermatology,Low
55.3,NPIIN0000011098,Diabetology,Low
0.0,NPIIN0000011099,Pulmonology,Low
0.0,NPIIN0000011100,General Medicine,Low
6.8,NPIIN0000011101,Endocrinology,Low
0.0,NPIIN0000011102,Neurology,Low
0.0,NPIIN0000011103,Gastroenterology,Low
0.0,NPIIN0000011104,Gastroenterology,Low
0.0,NPIIN0000011105,Endocrinology,Low
0.0,NPIIN0000011106,General Medicine,Low
0.0,NPIIN0000011107,Cardiology,Low
0.0,NPIIN0000011108,Cardiology,Low
0.0,NPIIN0000011109,Cardiology,Low
0.0,NPIIN0000011110,Cardiology,Low
84.7,NPIIN0000011111,General Medicine,Low
0.0,NPIIN0000011112,General Medicine,Low
0.0,NPIIN0000011113,Neurology,Low
1.4,NPIIN0000011114,Diabetology,Low
51.7,NPIIN0000011115,Endocrinology,Low
0.0,NPIIN0000011116,Orthopedics,Low
0.0,NPIIN0000011117,Urology,Low
0.0,NPIIN0000011118,Cardiology,Low
0.6,NPIIN0000011119,General Medicine,Low
13.3,NPIIN0000011120,Endocrinology,Low
0.0,NPIIN0000011121,Orthopedics,Low
0.0,NPIIN0000011122,General Medicine,Low
0.0,NPIIN0000011123,Cardiology,Low
0.0,NPIIN0000011124,Gastroenterology,Low
26.7,NPIIN0000011125,Gastroenterology,Low
1.0,NPIIN0000011126,Diabetology,Low
99.9,NPIIN0000011127,Diabetology,Low
0.5,NPIIN0000011128,General Medicine,Low
90.4,NPIIN0000011129,Diabetology,Low
0.0,NPIIN0000011130,Diabetology,Low
0.0,NPIIN0000011131,Dermatology,Low
0.0,NPIIN0000011132,Gastroenterology,Low
0.0,NPIIN0000011133,Neurology,Low
0.0,NPIIN0000011134,Neurology,Low
13.2,NPIIN0000011135,General Medicine,Low
0.0,NPIIN0000011136,General Medicine,Low
0.0,NPIIN0000011137,Gastroenterology,Low
72.3,NPIIN0000011138,Cardiology,Low
49.6,NPIIN0000011139,Endocrinology,Low
0.0,NPIIN0000011140,Cardiology,Low
75.9,NPIIN0000011141,Gastroenterology,Low
0.0,NPIIN0000011142,Pulmonology,Low
0.8,NPIIN0000011143,General Medicine,Low
0.4,NPIIN0000011144,General Medicine,Low
0.0,NPIIN0000011145,Dermatology,Low
0.0,NPIIN0000011146,Cardiology,Low
0.0,NPIIN0000011147,General Medicine,Low
71.9,NPIIN0000011148,Gastroenterology,Low
0.3,NPIIN0000011149,Neurology,Low
73.1,NPIIN0000011150,General Medicine,Low
64.0,NPIIN0000011151,Endocrinology,Low
0.0,NPIIN0000011152,Orthopedics,Low
87.9,NPIIN0000011153,General Medicine,Low
71.5,NPIIN0000011154,Urology,Low
0.0,NPIIN0000011155,Gastroenterology,Low
25.0,NPIIN0000011156,Urology,Low
0.0,NPIIN0000011157,Cardiology,Low
0.0,NPIIN0000011158,General Medicine,Low
0.0,NPIIN0000011159,Diabetology,Low
0.0,NPIIN0000011160,Diabetology,Low
81.7,NPIIN0000011161,Diabetology,Medium
72.1,NPIIN0000011162,General Medicine,Low
0.0,NPIIN0000011163,General Medicine,Low
0.0,NPIIN0000011164,Neurology,Low
0.5,NPIIN0000011165,Diabetology,Low
47.5,NPIIN0000011166,Diabetology,Low
85.5,NPIIN0000011167,General Medicine,Low
0.0,NPIIN0000011168,Neurology,Low
0.0,NPIIN0000011169,Cardiology,Low
0.0,NPIIN0000011170,Gastroenterology,Low
50.9,NPIIN0000011171,General Medicine,Low
0.0,NPIIN0000011172,Pulmonology,Low
1.0,NPIIN0000011173,Gastroenterology,Low
46.3,NPIIN0000011174,General Medicine,Low
0.0,NPIIN0000011175,Neurology,Low
0.0,NPIIN0000011176,Urology,Low
0.0,NPIIN0000011177,Cardiology,Low
0.0,NPIIN0000011178,General Medicine,Low
0.0,NPIIN0000011179,Urology,Low
0.0,NPIIN0000011180,Dermatology,Low
0.0,NPIIN0000011181,Pulmonology,Low
82.7,NPIIN0000011182,Endocrinology,High
0.0,NPIIN0000011183,General Medicine,Low
0.0,NPIIN0000011184,Dermatology,Low
0.0,NPIIN0000011185,Neurology,Low
6.0,NPIIN0000011186,Diabetology,Low
0.0,NPIIN0000011187,Cardiology,Low
0.0,NPIIN0000011188,Gastroenterology,Low
0.0,NPIIN0000011189,Pulmonology,Low
0.0,NPIIN0000011190,Orthopedics,Low
72.8,NPIIN0000011191,General Medicine,Low
0.0,NPIIN0000011192,General Medicine,Low
0.8,NPIIN0000011193,Diabetology,Low
0.4,NPIIN0000011194,General Medicine,Low
1.0,NPIIN0000011195,Diabetology,Low
0.0,NPIIN0000011196,Cardiology,Low
76.9,NPIIN0000011197,Diabetology,Low
71.5,NPIIN0000011198,Endocrinology,Low
0.0,NPIIN0000011199,Dermatology,Low
97.9,NPIIN0000011200,Endocrinology,Medium
0.3,NPIIN0000011201,General Medicine,Low
3.9,NPIIN0000011202,Neurology,Low
82.2,NPIIN0000011203,Endocrinology,Low
0.0,NPIIN0000011204,Pulmonology,Low
0.0,NPIIN0000011205,Dermatology,Low
0.0,NPIIN0000011206,Pulmonology,Low
0.0,NPIIN0000011207,General Medicine,Low
0.0,NPIIN0000011208,Dermatology,Low
0.0,NPIIN0000011209,Orthopedics,Low
0.0,NPIIN0000011210,Dermatology,Low
0.1,NPIIN0000011211,General Medicine,Low
0.0,NPIIN0000011212,Pulmonology,Low
0.0,NPIIN0000011213,General Medicine,Low
84.4,NPIIN0000011214,Diabetology,Low
0.0,NPIIN0000011215,General Medicine,Low
0.6,NPIIN0000011216,Dermatology,Low
51.1,NPIIN0000011217,Diabetology,Low
0.0,NPIIN0000011218,Urology,Low
0.0,NPIIN0000011219,Orthopedics,Low
49.2,NPIIN0000011220,Diabetology,Low
0.0,NPIIN0000011221,Cardiology,Low
82.2,NPIIN0000011222,Orthopedics,Low
72.9,NPIIN0000011223,Endocrinology,Low
0.0,NPIIN0000011224,Gastroenterology,Low
0.0,NPIIN0000011225,Cardiology,Low
68.5,NPIIN0000011226,Endocrinology,High
72.4,NPIIN0000011227,Diabetology,Low
0.0,NPIIN0000011228,Diabetology,Low
0.0,NPIIN0000011229,Urology,Low
82.0,NPIIN0000011230,Endocrinology,Low
79.1,NPIIN0000011231,Endocrinology,Low
0.0,NPIIN0000011232,Neurology,Low
0.0,NPIIN0000011233,Orthopedics,Low
0.4,NPIIN0000011234,General Medicine,Low
0.0,NPIIN0000011235,Gastroenterology,Low
0.0,NPIIN0000011236,Cardiology,Low
0.0,NPIIN0000011237,Dermatology,Low
0.0,NPIIN0000011238,Gastroenterology,Low
0.0,NPIIN0000011239,Urology,Low
0.0,NPIIN0000011240,Neurology,Low
0.0,NPIIN0000011241,Orthopedics,Low
0.0,NPIIN0000011242,General Medicine,Low
0.0,NPIIN0000011243,Gastroenterology,Low
0.0,NPIIN0000011244,Gastroenterology,Low
84.8,NPIIN0000011245,Diabetology,Low
0.0,NPIIN0000011246,Urology,Low
0.1,NPIIN0000011247,Gastroenterology,Low
0.0,NPIIN0000011248,Urology,Low
0.0,NPIIN0000011249,General Medicine,Low
0.0,NPIIN0000011250,Dermatology,Low
0.0,NPIIN0000011251,Diabetology,Low
0.0,NPIIN0000011252,Orthopedics,Low
24.7,NPIIN0000011253,Cardiology,Low
25.6,NPIIN0000011254,Pulmonology,Low
0.0,NPIIN0000011255,Cardiology,Low
0.0,NPIIN0000011256,Gastroenterology,Low
56.1,NPIIN0000011257,General Medicine,Low
0.0,NPIIN0000011258,Urology,Low
0.1,NPIIN0000011259,Urology,Low
0.0,NPIIN0000011260,General Medicine,Low
0.0,NPIIN0000011261,Dermatology,Low
85.7,NPIIN0000011262,Neurology,Low
84.9,NPIIN0000011263,General Medicine,Low
70.6,NPIIN0000011264,General Medicine,Low
69.0,NPIIN0000011265,Endocrinology,Low
0.0,NPIIN0000011266,Cardiology,Low
0.0,NPIIN0000011267,General Medicine,Low
0.0,NPIIN0000011268,Pulmonology,Low
1.4,NPIIN0000011269,General Medicine,Low
0.0,NPIIN0000011270,Orthopedics,Low
0.0,NPIIN0000011271,Cardiology,Low
0.0,NPIIN0000011272,Dermatology,Low
0.0,NPIIN0000011273,Dermatology,Low
0.0,NPIIN0000011274,Gastroenterology,Low
0.4,NPIIN0000011275,General Medicine,Low
0.0,NPIIN0000011276,Endocrinology,Low
0.0,NPIIN0000011277,Urology,Low
0.0,NPIIN0000011278,Gastroenterology,Low
86.3,NPIIN0000011279,Dermatology,Low
0.0,NPIIN0000011280,Endocrinology,Low
0.0,NPIIN0000011281,Pulmonology,Low
0.0,NPIIN0000011282,General Medicine,Low
0.0,NPIIN0000011283,Neurology,Low
0.0,NPIIN0000011284,Gastroenterology,Low
84.7,NPIIN0000011285,Endocrinology,Low
35.1,NPIIN0000011286,Endocrinology,Low
0.0,NPIIN0000011287,Cardiology,Low
66.9,NPIIN0000011288,Endocrinology,Low
39.3,NPIIN0000011289,Diabetology,Low
0.0,NPIIN0000011290,Cardiology,Low
0.5,NPIIN0000011291,General Medicine,Low
0.0,NPIIN0000011292,Neurology,Low
0.6,NPIIN0000011293,Dermatology,Low
39.7,NPIIN0000011294,General Medicine,Low
0.0,NPIIN0000011295,Cardiology,Low
0.0,NPIIN0000011296,Gastroenterology,Low
0.0,NPIIN0000011297,General Medicine,Low
79.3,NPIIN0000011298,Diabetology,Low
0.0,NPIIN0000011299,General Medicine,Low
5.8,NPIIN0000011300,Orthopedics,Low
0.0,NPIIN0000011301,General Medicine,Low
0.0,NPIIN0000011302,Orthopedics,Low
0.6,NPIIN0000011303,Diabetology,Low
0.3,NPIIN0000011304,Cardiology,Low
0.0,NPIIN0000011305,Endocrinology,Low
5.9,NPIIN0000011306,Gastroenterology,Low
0.0,NPIIN0000011307,Pulmonology,Low
0.0,NPIIN0000011308,Pulmonology,Low
3.9,NPIIN0000011309,Orthopedics,Low
0.0,NPIIN0000011310,General Medicine,Low
0.0,NPIIN0000011311,Cardiology,Low
0.0,NPIIN0000011312,Gastroenterology,Low
25.1,NPIIN0000011313,Endocrinology,Low
0.0,NPIIN0000011314,Pulmonology,Low
0.0,NPIIN0000011315,Dermatology,Low
46.7,NPIIN0000011316,General Medicine,Low
61.8,NPIIN0000011317,Diabetology,Low
0.0,NPIIN0000011318,Pulmonology,Low
