Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_District,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Specialty,Locality
NPIIN1000010634,Subramanian,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Adyar
NPIIN1000010635,Subramanian,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Guindy
NPIIN1000010636,Iyer,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Nungambakkam
NPIIN1000010637,Sharma,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,T Nagar
NPIIN1000010638,Murugan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Nungambakkam
NPIIN1000010639,Menon,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Royapettah
NPIIN1000010640,Iyer,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Porur
NPIIN1000010641,Krishnan,Nandhini,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Urology,Adyar
NPIIN1000010642,Rajan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Mogappair
NPIIN1000010643,Iyer,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Adyar
NPIIN1000010644,Kumar,Vijay,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Dermatology,Mylapore
NPIIN1000010645,Menon,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Tambaram
NPIIN1000010646,Menon,Meena,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pediatrics,Mylapore
NPIIN1000010647,Menon,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Porur
NPIIN1000010648,Rajan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Thiruvanmiyur
NPIIN1000010649,Reddy,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Nungambakkam
NPIIN1000010650,Iyer,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Adyar
NPIIN1000010651,Iyer,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Chromepet
NPIIN1000010652,Kumar,Prakash,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Orthopedics,Egmore
NPIIN1000010653,Subramanian,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Kodambakkam
NPIIN1000010654,Subramanian,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Royapettah
NPIIN1000010655,Menon,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,General Medicine,Alandur
NPIIN1000010656,Narayanan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Pallavaram
NPIIN1000010657,Murugan,Kavya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Neurology,T Nagar
NPIIN1000010658,Iyer,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Mylapore
NPIIN1000010659,Narayanan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Perambur
NPIIN1000010660,Rajan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Chromepet
NPIIN1000010661,Narayanan,Anitha,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,ENT,Pallavaram
NPIIN1000010662,Sharma,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Velachery
NPIIN1000010663,Iyer,Ravi,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,General Medicine,Tambaram
NPIIN1000010664,Iyer,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Mylapore
NPIIN1000010665,Rajan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Chromepet
NPIIN1000010666,Reddy,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Anna Nagar
NPIIN1000010667,Iyer,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Thiruvanmiyur
NPIIN1000010668,Reddy,Hari,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Neurology,T Nagar
NPIIN1000010669,Reddy,Hari,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Endocrinology,T Nagar
NPIIN1000010670,Menon,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Pallavaram
NPIIN1000010671,Menon,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Mylapore
NPIIN1000010672,Krishnan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Royapettah
NPIIN1000010673,Iyer,Rajesh,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pulmonology,Mogappair
NPIIN1000010674,Kumar,Karthik,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Orthopedics,Nungambakkam
NPIIN1000010675,Narayanan,Meena,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pediatrics,Ambattur
NPIIN1000010676,Reddy,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Mogappair
NPIIN1000010677,Krishnan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Pallavaram
NPIIN1000010678,Reddy,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Thiruvanmiyur
NPIIN1000010679,Menon,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Tambaram
NPIIN1000010680,Iyer,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Royapettah
NPIIN1000010681,Krishnan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Sholinganallur
NPIIN1000010682,Iyer,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Egmore
NPIIN1000010683,Subramanian,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Pallavaram
NPIIN1000010684,Sharma,Divya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Dermatology,Porur
NPIIN1000010685,Reddy,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Guindy
NPIIN1000010686,Kumar,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Perambur
NPIIN1000010687,Narayanan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Adyar
NPIIN1000010688,Menon,Priya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Orthopedics,Porur
NPIIN1000010689,Krishnan,Deepa,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pediatrics,Chromepet
NPIIN1000010690,Kumar,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Velachery
NPIIN1000010691,Murugan,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Ambattur
NPIIN1000010692,Rajan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Tambaram
NPIIN1000010693,Murugan,Karthik,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,General Medicine,Nungambakkam
NPIIN1000010694,Krishnan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Guindy
NPIIN1000010695,Narayanan,Deepa,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Cardiology,Sholinganallur
NPIIN1000010696,Iyer,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Velachery
NPIIN1000010697,Murugan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Adyar
NPIIN1000010698,Reddy,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Sholinganallur
NPIIN1000010699,Krishnan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Kodambakkam
NPIIN1000010700,Menon,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Egmore
NPIIN1000010701,Rajan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Mylapore
NPIIN1000010702,Subramanian,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Pallavaram
NPIIN1000010703,Iyer,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Egmore
NPIIN1000010704,Rajan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Velachery
NPIIN1000010705,Kumar,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Porur
NPIIN1000010706,Murugan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,T Nagar
NPIIN1000010707,Narayanan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Thiruvanmiyur
NPIIN1000010708,Subramanian,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Ambattur
NPIIN1000010709,Iyer,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Chromepet
NPIIN1000010710,Subramanian,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Adyar
NPIIN1000010711,Murugan,Swetha,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Psychiatry,Alandur
NPIIN1000010712,Reddy,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Cardiology,Velachery
NPIIN1000010713,Krishnan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Porur
NPIIN1000010714,Menon,Divya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pulmonology,Sholinganallur
NPIIN1000010715,Narayanan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Tambaram
NPIIN1000010716,Krishnan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Adyar
NPIIN1000010717,Reddy,Arun,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Dermatology,Guindy
NPIIN1000010718,Rajan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Perambur
NPIIN1000010719,Rajan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Anna Nagar
NPIIN1000010720,Reddy,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Anna Nagar
NPIIN1000010721,Menon,Hari,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pulmonology,Alandur
NPIIN1000010722,Murugan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Chromepet
NPIIN1000010723,Subramanian,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Porur
NPIIN1000010724,Kumar,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Guindy
NPIIN1000010725,Rajan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,T Nagar
NPIIN1000010726,Kumar,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Tambaram
NPIIN1000010727,Rajan,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Kodambakkam
NPIIN1000010728,Subramanian,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Sholinganallur
NPIIN1000010729,Reddy,Hari,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Urology,Tambaram
NPIIN1000010730,Rajan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Guindy
NPIIN1000010731,Krishnan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Tambaram
NPIIN1000010732,Sharma,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Guindy
NPIIN1000010733,Reddy,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Royapettah
NPIIN1000010734,Iyer,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Egmore
NPIIN1000010735,Reddy,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Perambur
NPIIN1000010736,Menon,Swetha,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,ENT,Porur
NPIIN1000010737,Kumar,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Sholinganallur
NPIIN1000010738,Murugan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Porur
NPIIN1000010739,Narayanan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Tambaram
NPIIN1000010740,Iyer,Swetha,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Psychiatry,Kodambakkam
NPIIN1000010741,Narayanan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Nungambakkam
NPIIN1000010742,Kumar,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Thiruvanmiyur
NPIIN1000010743,Iyer,Vijay,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Endocrinology,Adyar
NPIIN1000010744,Murugan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,T Nagar
NPIIN1000010745,Reddy,Anitha,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Diabetology,Tambaram
NPIIN1000010746,Menon,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Alandur
NPIIN1000010747,Murugan,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Chromepet
NPIIN1000010748,Rajan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Mylapore
NPIIN1000010749,Murugan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Sholinganallur
NPIIN1000010750,Krishnan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Egmore
NPIIN1000010751,Rajan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Kodambakkam
NPIIN1000010752,Menon,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Thiruvanmiyur
NPIIN1000010753,Murugan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Velachery
NPIIN1000010754,Reddy,Anitha,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pediatrics,Velachery
NPIIN1000010755,Rajan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Tambaram
NPIIN1000010756,Sharma,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Nungambakkam
NPIIN1000010757,Narayanan,Vijay,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Psychiatry,Egmore
NPIIN1000010758,Kumar,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Pallavaram
NPIIN1000010759,Rajan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Alandur
NPIIN1000010760,Reddy,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Egmore
NPIIN1000010761,Murugan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Chromepet
NPIIN1000010762,Iyer,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Anna Nagar
NPIIN1000010763,Narayanan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Thiruvanmiyur
NPIIN1000010764,Subramanian,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Pallavaram
NPIIN1000010765,Menon,Hari,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Endocrinology,Thiruvanmiyur
NPIIN1000010766,Narayanan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Nungambakkam
NPIIN1000010767,Sharma,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Alandur
NPIIN1000010768,Menon,Hari,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Orthopedics,Kodambakkam
NPIIN1000010769,Iyer,Vijay,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Neurology,Egmore
NPIIN1000010770,Kumar,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Adyar
NPIIN1000010771,Iyer,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Chromepet
NPIIN1000010772,Menon,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Chromepet
NPIIN1000010773,Menon,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Velachery
NPIIN1000010774,Sharma,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Mylapore
NPIIN1000010775,Narayanan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Thiruvanmiyur
NPIIN1000010776,Iyer,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Adyar
NPIIN1000010777,Murugan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Velachery
NPIIN1000010778,Narayanan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Mylapore
NPIIN1000010779,Menon,Nandhini,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Dermatology,T Nagar
NPIIN1000010780,Narayanan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Alandur
NPIIN1000010781,Krishnan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Anna Nagar
NPIIN1000010782,Iyer,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Pallavaram
NPIIN1000010783,Kumar,Kavya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Urology,Guindy
NPIIN1000010784,Reddy,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Mylapore
NPIIN1000010785,Menon,Lakshmi,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,ENT,Pallavaram
NPIIN1000010786,Reddy,Divya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Neurology,Porur
NPIIN1000010787,Narayanan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Alandur
NPIIN1000010788,Subramanian,Priya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Psychiatry,Egmore
NPIIN1000010789,Murugan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Royapettah
NPIIN1000010790,Murugan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Sholinganallur
NPIIN1000010791,Kumar,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Velachery
NPIIN1000010792,Menon,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Royapettah
NPIIN1000010793,Sharma,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Guindy
NPIIN1000010794,Kumar,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Chromepet
NPIIN1000010795,Sharma,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Mogappair
NPIIN1000010796,Subramanian,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Thiruvanmiyur
NPIIN1000010797,Rajan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Ambattur
NPIIN1000010798,Narayanan,Divya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pulmonology,Ambattur
NPIIN1000010799,Krishnan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Pallavaram
NPIIN1000010800,Murugan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Guindy
NPIIN1000010801,Krishnan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Mogappair
NPIIN1000010802,Sharma,Lakshmi,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Psychiatry,Adyar
NPIIN1000010803,Menon,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Mylapore
NPIIN1000010804,Reddy,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Mylapore
NPIIN1000010805,Kumar,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Royapettah
NPIIN1000010806,Kumar,Sathish,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,General Medicine,T Nagar
NPIIN1000010807,Kumar,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Pallavaram
NPIIN1000010808,Krishnan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Tambaram
NPIIN1000010809,Krishnan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Egmore
NPIIN1000010810,Reddy,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Thiruvanmiyur
NPIIN1000010811,Iyer,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Anna Nagar
NPIIN1000010812,Subramanian,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Mogappair
NPIIN1000010813,Subramanian,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Alandur
NPIIN1000010814,Menon,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Pallavaram
NPIIN1000010815,Subramanian,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Guindy
NPIIN1000010816,Rajan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Royapettah
NPIIN1000010817,Sharma,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Pallavaram
NPIIN1000010818,Murugan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Alandur
NPIIN1000010819,Subramanian,Hari,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,ENT,Royapettah
NPIIN1000010820,Rajan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Anna Nagar
NPIIN1000010821,Murugan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Egmore
NPIIN1000010822,Sharma,Deepa,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Orthopedics,Mylapore
NPIIN1000010823,Murugan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Tambaram
NPIIN1000010824,Murugan,Rajesh,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Neurology,Royapettah
NPIIN1000010825,Subramanian,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Thiruvanmiyur
NPIIN1000010826,Subramanian,Sathish,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pediatrics,T Nagar
NPIIN1000010827,Rajan,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Mogappair
NPIIN1000010828,Sharma,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Chromepet
NPIIN1000010829,Rajan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Adyar
NPIIN1000010830,Menon,Suresh,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pediatrics,Chromepet
