HCP_ID,HCP_Name,Specialty,City,Locality,Zone
NPIIN0000009551,HCP_09551,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009552,HCP_09552,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000009553,HCP_09553,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000009554,HCP_09554,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009555,HCP_09555,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000009556,HCP_09556,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009557,HCP_09557,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000009558,HCP_09558,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000009559,HCP_09559,Neurology,Chennai,Washermenpet,North Chennai
NPIIN0000009560,HCP_09560,Pulmonology,Chennai,Tambaram,South Chennai
NPIIN0000009561,HCP_09561,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000009562,HCP_09562,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009563,HCP_09563,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000009564,HCP_09564,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009565,HCP_09565,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000009566,HCP_09566,Pulmonology,Chennai,Tondiarpet,North Chennai
NPIIN0000009567,HCP_09567,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009568,HCP_09568,Neurology,Chennai,Porur,South Chennai
NPIIN0000009569,HCP_09569,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000009570,HCP_09570,Urology,Chennai,Velachery,South Chennai
NPIIN0000009571,HCP_09571,Pulmonology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009572,HCP_09572,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009573,HCP_09573,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000009574,HCP_09574,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000009575,HCP_09575,Gastroenterology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009576,HCP_09576,Diabetology,Chennai,Tondiarpet,North Chennai
NPIIN0000009577,HCP_09577,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000009578,HCP_09578,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009579,HCP_09579,Pulmonology,Chennai,T Nagar,Central Chennai
NPIIN0000009580,HCP_09580,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000009581,HCP_09581,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009582,HCP_09582,Dermatology,Chennai,Kilpauk,Central Chennai
NPIIN0000009583,HCP_09583,Orthopedics,Chennai,Egmore,Central Chennai
NPIIN0000009584,HCP_09584,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009585,HCP_09585,Cardiology,Chennai,Porur,South Chennai
NPIIN0000009586,HCP_09586,General Medicine,Chennai,Porur,South Chennai
NPIIN0000009587,HCP_09587,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009588,HCP_09588,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000009589,HCP_09589,Urology,Chennai,Porur,South Chennai
NPIIN0000009590,HCP_09590,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009591,HCP_09591,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000009592,HCP_09592,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009593,HCP_09593,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009594,HCP_09594,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009595,HCP_09595,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000009596,HCP_09596,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009597,HCP_09597,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000009598,HCP_09598,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009599,HCP_09599,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000009600,HCP_09600,Urology,Chennai,Royapuram,North Chennai
NPIIN0000009601,HCP_09601,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009602,HCP_09602,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009603,HCP_09603,Urology,Chennai,Guindy,South Chennai
NPIIN0000009604,HCP_09604,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009605,HCP_09605,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009606,HCP_09606,Dermatology,Chennai,Adyar,South Chennai
NPIIN0000009607,HCP_09607,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000009608,HCP_09608,Orthopedics,Chennai,Royapuram,North Chennai
NPIIN0000009609,HCP_09609,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000009610,HCP_09610,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009611,HCP_09611,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009612,HCP_09612,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000009613,HCP_09613,Pulmonology,Chennai,Tambaram,South Chennai
NPIIN0000009614,HCP_09614,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000009615,HCP_09615,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009616,HCP_09616,Diabetology,Chennai,Madhavaram,North Chennai
NPIIN0000009617,HCP_09617,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000009618,HCP_09618,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009619,HCP_09619,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000009620,HCP_09620,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009621,HCP_09621,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000009622,HCP_09622,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000009623,HCP_09623,Cardiology,Chennai,Porur,South Chennai
NPIIN0000009624,HCP_09624,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000009625,HCP_09625,Urology,Chennai,Sholinganallur,South Chennai
NPIIN0000009626,HCP_09626,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000009627,HCP_09627,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000009628,HCP_09628,Dermatology,Chennai,Perambur,North Chennai
NPIIN0000009629,HCP_09629,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000009630,HCP_09630,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009631,HCP_09631,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009632,HCP_09632,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009633,HCP_09633,Gastroenterology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009634,HCP_09634,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009635,HCP_09635,Diabetology,Chennai,Tambaram,South Chennai
NPIIN0000009636,HCP_09636,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000009637,HCP_09637,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000009638,HCP_09638,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000009639,HCP_09639,Urology,Chennai,Ambattur,North Chennai
NPIIN0000009640,HCP_09640,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000009641,HCP_09641,Gastroenterology,Chennai,Sholinganallur,South Chennai
NPIIN0000009642,HCP_09642,Diabetology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009643,HCP_09643,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000009644,HCP_09644,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009645,HCP_09645,Cardiology,Chennai,Porur,South Chennai
NPIIN0000009646,HCP_09646,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000009647,HCP_09647,Dermatology,Chennai,Ambattur,North Chennai
NPIIN0000009648,HCP_09648,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000009649,HCP_09649,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009650,HCP_09650,Urology,Chennai,Royapuram,North Chennai
NPIIN0000009651,HCP_09651,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000009652,HCP_09652,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009653,HCP_09653,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000009654,HCP_09654,Dermatology,Chennai,Guindy,South Chennai
NPIIN0000009655,HCP_09655,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000009656,HCP_09656,Diabetology,Chennai,Sholinganallur,South Chennai
NPIIN0000009657,HCP_09657,Cardiology,Chennai,Washermenpet,North Chennai
NPIIN0000009658,HCP_09658,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009659,HCP_09659,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000009660,HCP_09660,Dermatology,Chennai,Ambattur,North Chennai
NPIIN0000009661,HCP_09661,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000009662,HCP_09662,Orthopedics,Chennai,Sholinganallur,South Chennai
NPIIN0000009663,HCP_09663,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009664,HCP_09664,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000009665,HCP_09665,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000009666,HCP_09666,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000009667,HCP_09667,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000009668,HCP_09668,Gastroenterology,Chennai,Adyar,South Chennai
NPIIN0000009669,HCP_09669,Endocrinology,Chennai,Porur,South Chennai
NPIIN0000009670,HCP_09670,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000009671,HCP_09671,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009672,HCP_09672,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009673,HCP_09673,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000009674,HCP_09674,Endocrinology,Chennai,Madhavaram,North Chennai
NPIIN0000009675,HCP_09675,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000009676,HCP_09676,Urology,Chennai,T Nagar,Central Chennai
NPIIN0000009677,HCP_09677,Dermatology,Chennai,Washermenpet,North Chennai
NPIIN0000009678,HCP_09678,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000009679,HCP_09679,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000009680,HCP_09680,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009681,HCP_09681,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000009682,HCP_09682,Dermatology,Chennai,Egmore,Central Chennai
NPIIN0000009683,HCP_09683,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000009684,HCP_09684,Dermatology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009685,HCP_09685,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000009686,HCP_09686,Orthopedics,Chennai,T Nagar,Central Chennai
NPIIN0000009687,HCP_09687,Gastroenterology,Chennai,Adyar,South Chennai
NPIIN0000009688,HCP_09688,Gastroenterology,Chennai,Velachery,South Chennai
NPIIN0000009689,HCP_09689,Orthopedics,Chennai,Egmore,Central Chennai
NPIIN0000009690,HCP_09690,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009691,HCP_09691,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000009692,HCP_09692,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009693,HCP_09693,Dermatology,Chennai,Porur,South Chennai
NPIIN0000009694,HCP_09694,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009695,HCP_09695,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009696,HCP_09696,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000009697,HCP_09697,Diabetology,Chennai,Washermenpet,North Chennai
NPIIN0000009698,HCP_09698,Endocrinology,Chennai,Royapuram,North Chennai
NPIIN0000009699,HCP_09699,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000009700,HCP_09700,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009701,HCP_09701,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000009702,HCP_09702,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000009703,HCP_09703,Pulmonology,Chennai,Tambaram,South Chennai
NPIIN0000009704,HCP_09704,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009705,HCP_09705,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000009706,HCP_09706,Diabetology,Chennai,T Nagar,Central Chennai
NPIIN0000009707,HCP_09707,Neurology,Chennai,Adyar,South Chennai
NPIIN0000009708,HCP_09708,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000009709,HCP_09709,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000009710,HCP_09710,Dermatology,Chennai,Washermenpet,North Chennai
NPIIN0000009711,HCP_09711,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009712,HCP_09712,Dermatology,Chennai,Ambattur,North Chennai
NPIIN0000009713,HCP_09713,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000009714,HCP_09714,General Medicine,Chennai,Porur,South Chennai
NPIIN0000009715,HCP_09715,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000009716,HCP_09716,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000009717,HCP_09717,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000009718,HCP_09718,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000009719,HCP_09719,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009720,HCP_09720,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000009721,HCP_09721,Urology,Chennai,Porur,South Chennai
NPIIN0000009722,HCP_09722,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009723,HCP_09723,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000009724,HCP_09724,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000009725,HCP_09725,Diabetology,Chennai,Washermenpet,North Chennai
NPIIN0000009726,HCP_09726,Cardiology,Chennai,Porur,South Chennai
NPIIN0000009727,HCP_09727,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009728,HCP_09728,Orthopedics,Chennai,Egmore,Central Chennai
NPIIN0000009729,HCP_09729,Neurology,Chennai,Tondiarpet,North Chennai
NPIIN0000009730,HCP_09730,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000009731,HCP_09731,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000009732,HCP_09732,Dermatology,Chennai,Tondiarpet,North Chennai
NPIIN0000009733,HCP_09733,Urology,Chennai,Adyar,South Chennai
NPIIN0000009734,HCP_09734,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000009735,HCP_09735,Urology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009736,HCP_09736,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000009737,HCP_09737,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009738,HCP_09738,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000009739,HCP_09739,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009740,HCP_09740,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000009741,HCP_09741,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009742,HCP_09742,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000009743,HCP_09743,Cardiology,Chennai,Washermenpet,North Chennai
NPIIN0000009744,HCP_09744,Dermatology,Chennai,Porur,South Chennai
NPIIN0000009745,HCP_09745,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009746,HCP_09746,Urology,Chennai,Sholinganallur,South Chennai
NPIIN0000009747,HCP_09747,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000009748,HCP_09748,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009749,HCP_09749,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000009750,HCP_09750,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000009751,HCP_09751,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000009752,HCP_09752,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009753,HCP_09753,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000009754,HCP_09754,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009755,HCP_09755,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000009756,HCP_09756,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000009757,HCP_09757,Urology,Chennai,Sholinganallur,South Chennai
NPIIN0000009758,HCP_09758,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000009759,HCP_09759,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000009760,HCP_09760,Dermatology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009761,HCP_09761,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009762,HCP_09762,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000009763,HCP_09763,Diabetology,Chennai,Porur,South Chennai
NPIIN0000009764,HCP_09764,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000009765,HCP_09765,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000009766,HCP_09766,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009767,HCP_09767,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009768,HCP_09768,Diabetology,Chennai,Sholinganallur,South Chennai
NPIIN0000009769,HCP_09769,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000009770,HCP_09770,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009771,HCP_09771,Orthopedics,Chennai,Washermenpet,North Chennai
NPIIN0000009772,HCP_09772,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009773,HCP_09773,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009774,HCP_09774,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000009775,HCP_09775,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000009776,HCP_09776,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000009777,HCP_09777,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009778,HCP_09778,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009779,HCP_09779,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009780,HCP_09780,General Medicine,Chennai,Porur,South Chennai
NPIIN0000009781,HCP_09781,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009782,HCP_09782,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000009783,HCP_09783,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009784,HCP_09784,Gastroenterology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009785,HCP_09785,Dermatology,Chennai,Perambur,North Chennai
NPIIN0000009786,HCP_09786,Dermatology,Chennai,Adyar,South Chennai
NPIIN0000009787,HCP_09787,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009788,HCP_09788,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009789,HCP_09789,Dermatology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009790,HCP_09790,Orthopedics,Chennai,Tambaram,South Chennai
NPIIN0000009791,HCP_09791,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009792,HCP_09792,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009793,HCP_09793,Gastroenterology,Chennai,Mylapore,Central Chennai
NPIIN0000009794,HCP_09794,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000009795,HCP_09795,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009796,HCP_09796,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000009797,HCP_09797,Dermatology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009798,HCP_09798,Gastroenterology,Chennai,Mylapore,Central Chennai
NPIIN0000009799,HCP_09799,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000009800,HCP_09800,Diabetology,Chennai,Madhavaram,North Chennai
NPIIN0000009801,HCP_09801,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009802,HCP_09802,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000009803,HCP_09803,Gastroenterology,Chennai,Adyar,South Chennai
NPIIN0000009804,HCP_09804,Endocrinology,Chennai,Guindy,South Chennai
NPIIN0000009805,HCP_09805,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000009806,HCP_09806,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000009807,HCP_09807,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009808,HCP_09808,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009809,HCP_09809,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000009810,HCP_09810,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009811,HCP_09811,Dermatology,Chennai,Egmore,Central Chennai
NPIIN0000009812,HCP_09812,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000009813,HCP_09813,Gastroenterology,Chennai,Adyar,South Chennai
NPIIN0000009814,HCP_09814,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000009815,HCP_09815,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009816,HCP_09816,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000009817,HCP_09817,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009818,HCP_09818,Dermatology,Chennai,Mylapore,Central Chennai
NPIIN0000009819,HCP_09819,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000009820,HCP_09820,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000009821,HCP_09821,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000009822,HCP_09822,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000009823,HCP_09823,Endocrinology,Chennai,Madhavaram,North Chennai
NPIIN0000009824,HCP_09824,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009825,HCP_09825,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000009826,HCP_09826,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000009827,HCP_09827,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009828,HCP_09828,Cardiology,Chennai,Perambur,North Chennai
NPIIN0000009829,HCP_09829,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000009830,HCP_09830,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009831,HCP_09831,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000009832,HCP_09832,Orthopedics,Chennai,T Nagar,Central Chennai
NPIIN0000009833,HCP_09833,Neurology,Chennai,Adyar,South Chennai
NPIIN0000009834,HCP_09834,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000009835,HCP_09835,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009836,HCP_09836,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009837,HCP_09837,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009838,HCP_09838,Dermatology,Chennai,Madhavaram,North Chennai
